Tile Identifier,Acquisition Date,Tile Grid Region,Tile Grid Horizontal,Tile Grid Vertical,Tile Production Date,Cloud Cover,Cloud Shadow,Snow Ice,Fill (No Data),Spacecraft Identifier,Sensor Identifier,Scene Count,Datum,Map Projection,Units,ARD Version,Level-1 Collection Number,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LR Corner Lat,LR Corner Long,LL Corner Lat,LL Corner Long,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LR Corner Lat dec,LR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,Display ID,Entity ID
LC08_CU_007013_20200122_20200130_C01_V01,2020/01/22,CU,7,13,2020/01/30,50.6483,11.4499,0.3713,38.2665,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LC08_CU_007013_20200122_20200130_C01_V01,LC08_CU_007013_20200122_C01_V01
LC08_CU_007014_20200122_20200130_C01_V01,2020/01/22,CU,7,14,2020/01/30,73.097,8.9551,0.0386,4.0736,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20200122_20200130_C01_V01,LC08_CU_007014_20200122_C01_V01
LE07_CU_007014_20200123_20200220_C01_V01,2020/01/23,CU,7,14,2020/02/20,0.8376,0.0965,0.0323,93.9113,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20200123_20200220_C01_V01,LE07_CU_007014_20200123_C01_V01
LE07_CU_006013_20200128_20200225_C01_V01,2020/01/28,CU,6,13,2020/02/25,0.1015,0.0123,0,48.0271,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LE07_CU_006013_20200128_20200225_C01_V01,LE07_CU_006013_20200128_C01_V01
LE07_CU_006014_20200128_20200225_C01_V01,2020/01/28,CU,6,14,2020/02/25,2.101,0.0761,0,84.3101,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20200128_20200225_C01_V01,LE07_CU_006014_20200128_C01_V01
LC08_CU_006013_20200129_20200213_C01_V01,2020/01/29,CU,6,13,2020/02/13,51.0818,9.5359,0.0003,37.4109,LANDSAT_8,OLI/TIRS,3,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LC08_CU_006013_20200129_20200213_C01_V01,LC08_CU_006013_20200129_C01_V01
LC08_CU_006014_20200129_20200213_C01_V01,2020/01/29,CU,6,14,2020/02/13,0.5449,0.1303,0,3.1309,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20200129_20200213_C01_V01,LC08_CU_006014_20200129_C01_V01
LC08_CU_007013_20200129_20200213_C01_V01,2020/01/29,CU,7,13,2020/02/13,86.9728,4.1413,0.4244,28.9225,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LC08_CU_007013_20200129_20200213_C01_V01,LC08_CU_007013_20200129_C01_V01
LC08_CU_007014_20200129_20200213_C01_V01,2020/01/29,CU,7,14,2020/02/13,0.5659,0.0444,0,70.8625,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20200129_20200213_C01_V01,LC08_CU_007014_20200129_C01_V01
LE07_CU_006014_20200130_20200227_C01_V01,2020/01/30,CU,6,14,2020/02/27,33.0695,11.9872,0.0026,92.9083,LANDSAT_7,ETM,1,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20200130_20200227_C01_V01,LE07_CU_006014_20200130_C01_V01
LE07_CU_007013_20200130_20200227_C01_V01,2020/01/30,CU,7,13,2020/02/27,48.7806,9.0615,0.0793,46.2377,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LE07_CU_007013_20200130_20200227_C01_V01,LE07_CU_007013_20200130_C01_V01
LE07_CU_007014_20200130_20200227_C01_V01,2020/01/30,CU,7,14,2020/02/27,26.8835,5.0881,0.0164,19.3365,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20200130_20200227_C01_V01,LE07_CU_007014_20200130_C01_V01
LC08_CU_007014_20200131_20200213_C01_V01,2020/01/31,CU,7,14,2020/02/13,0.0964,0.0442,0,94.718,LANDSAT_8,OLI/TIRS,1,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20200131_20200213_C01_V01,LC08_CU_007014_20200131_C01_V01
LC08_CU_006013_20200205_20200213_C01_V01,2020/02/05,CU,6,13,2020/02/13,24.7981,7.4705,0.0005,29.2628,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LC08_CU_006013_20200205_20200213_C01_V01,LC08_CU_006013_20200205_C01_V01
LC08_CU_006014_20200205_20200213_C01_V01,2020/02/05,CU,6,14,2020/02/13,20.5446,6.9177,0.0647,73.1863,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20200205_20200213_C01_V01,LC08_CU_006014_20200205_C01_V01
LE07_CU_006013_20200206_20200305_C01_V01,2020/02/06,CU,6,13,2020/03/05,0.1605,0.0246,0.0026,45.7777,LANDSAT_7,ETM,3,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LE07_CU_006013_20200206_20200305_C01_V01,LE07_CU_006013_20200206_C01_V01
LE07_CU_006014_20200206_20200305_C01_V01,2020/02/06,CU,6,14,2020/03/05,0.4003,0.0179,0.0008,18.9461,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20200206_20200305_C01_V01,LE07_CU_006014_20200206_C01_V01
LE07_CU_007013_20200206_20200305_C01_V01,2020/02/06,CU,7,13,2020/03/05,9.7009,1.3663,0.008,47.5031,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LE07_CU_007013_20200206_20200305_C01_V01,LE07_CU_007013_20200206_C01_V01
LE07_CU_007014_20200206_20200305_C01_V01,2020/02/06,CU,7,14,2020/03/05,0.0345,0.0027,0.0126,82.6686,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20200206_20200305_C01_V01,LE07_CU_007014_20200206_C01_V01
LC08_CU_006014_20200207_20200213_C01_V01,2020/02/07,CU,6,14,2020/02/13,0,0,0,93.6367,LANDSAT_8,OLI/TIRS,1,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20200207_20200213_C01_V01,LC08_CU_006014_20200207_C01_V01
LC08_CU_007013_20200207_20200213_C01_V01,2020/02/07,CU,7,13,2020/02/13,0.1216,0.0395,0.0461,37.9374,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LC08_CU_007013_20200207_20200213_C01_V01,LC08_CU_007013_20200207_C01_V01
LC08_CU_007014_20200207_20200213_C01_V01,2020/02/07,CU,7,14,2020/02/13,0.3139,0.0965,0.0045,3.9297,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20200207_20200213_C01_V01,LC08_CU_007014_20200207_C01_V01
LE07_CU_007014_20200208_20200309_C01_V01,2020/02/08,CU,7,14,2020/03/09,0.822,0.0885,0.0081,93.7071,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20200208_20200309_C01_V01,LE07_CU_007014_20200208_C01_V01
LE07_CU_006013_20200213_20200312_C01_V01,2020/02/13,CU,6,13,2020/03/12,0.0432,0.0049,0,48.3894,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LE07_CU_006013_20200213_20200312_C01_V01,LE07_CU_006013_20200213_C01_V01
LE07_CU_006014_20200213_20200312_C01_V01,2020/02/13,CU,6,14,2020/03/12,0.5622,0.0046,0.0003,84.5281,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20200213_20200312_C01_V01,LE07_CU_006014_20200213_C01_V01
LC08_CU_006013_20200214_20200227_C01_V01,2020/02/14,CU,6,13,2020/02/27,0.0822,0.0169,0,37.2584,LANDSAT_8,OLI/TIRS,3,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LC08_CU_006013_20200214_20200227_C01_V01,LC08_CU_006013_20200214_C01_V01
LC08_CU_006014_20200214_20200227_C01_V01,2020/02/14,CU,6,14,2020/02/27,2.2487,1.6076,0,3.0726,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20200214_20200227_C01_V01,LC08_CU_006014_20200214_C01_V01
LC08_CU_007013_20200214_20200227_C01_V01,2020/02/14,CU,7,13,2020/02/27,0.3807,0.1356,0.2143,29.0886,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LC08_CU_007013_20200214_20200227_C01_V01,LC08_CU_007013_20200214_C01_V01
LC08_CU_007014_20200214_20200227_C01_V01,2020/02/14,CU,7,14,2020/02/27,0.0075,0.003,0,71.0302,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20200214_20200227_C01_V01,LC08_CU_007014_20200214_C01_V01
LE07_CU_006014_20200215_20200314_C01_V01,2020/02/15,CU,6,14,2020/03/14,0.1906,0,0,92.7446,LANDSAT_7,ETM,1,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20200215_20200314_C01_V01,LE07_CU_006014_20200215_C01_V01
LE07_CU_007013_20200215_20200314_C01_V01,2020/02/15,CU,7,13,2020/03/14,0.3038,0.0798,0.0875,45.9186,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LE07_CU_007013_20200215_20200314_C01_V01,LE07_CU_007013_20200215_C01_V01
LE07_CU_007014_20200215_20200314_C01_V01,2020/02/15,CU,7,14,2020/03/14,0.3165,0.0792,0.01,19.3473,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20200215_20200314_C01_V01,LE07_CU_007014_20200215_C01_V01
LC08_CU_007014_20200216_20200227_C01_V01,2020/02/16,CU,7,14,2020/02/27,0.1153,0.0279,0.0054,94.5885,LANDSAT_8,OLI/TIRS,1,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20200216_20200227_C01_V01,LC08_CU_007014_20200216_C01_V01
LC08_CU_006013_20200221_20200227_C01_V01,2020/02/21,CU,6,13,2020/02/27,23.4578,8.1989,0,29.8056,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LC08_CU_006013_20200221_20200227_C01_V01,LC08_CU_006013_20200221_C01_V01
LC08_CU_006014_20200221_20200227_C01_V01,2020/02/21,CU,6,14,2020/02/27,88.8766,6.0836,0,73.7403,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20200221_20200227_C01_V01,LC08_CU_006014_20200221_C01_V01
LC08_CU_006014_20200223_20200316_C01_V01,2020/02/23,CU,6,14,2020/03/16,0.2703,0.254,0,93.3555,LANDSAT_8,OLI/TIRS,1,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20200223_20200316_C01_V01,LC08_CU_006014_20200223_C01_V01
LC08_CU_007013_20200223_20200316_C01_V01,2020/02/23,CU,7,13,2020/03/16,85.6422,2.7132,0.0052,37.4469,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LC08_CU_007013_20200223_20200316_C01_V01,LC08_CU_007013_20200223_C01_V01
LC08_CU_007014_20200223_20200316_C01_V01,2020/02/23,CU,7,14,2020/03/16,19.628,7.3059,0.0011,3.7157,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20200223_20200316_C01_V01,LC08_CU_007014_20200223_C01_V01
LE07_CU_007014_20200224_20200323_C01_V01,2020/02/24,CU,7,14,2020/03/23,0.5559,0.0357,0.0051,93.5421,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20200224_20200323_C01_V01,LE07_CU_007014_20200224_C01_V01
LE07_CU_006013_20200229_20200328_C01_V01,2020/02/29,CU,6,13,2020/03/28,9.8073,1.7529,0.0001,48.6556,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LE07_CU_006013_20200229_20200328_C01_V01,LE07_CU_006013_20200229_C01_V01
LE07_CU_006014_20200229_20200328_C01_V01,2020/02/29,CU,6,14,2020/03/28,17.9988,4.7178,0.0003,84.7767,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20200229_20200328_C01_V01,LE07_CU_006014_20200229_C01_V01
LC08_CU_006013_20200301_20200316_C01_V01,2020/03/01,CU,6,13,2020/03/16,0.0351,0.0079,0,36.692,LANDSAT_8,OLI/TIRS,3,WGS84,AEA,METERS,01,01,34°08'59.72"N,114°15'16.35"W,34°08'59.72"N,112°21'53.03"W,34°08'59.72"N,114°15'16.35"W,32°35'08"N,114°15'16.35"W,34.149922728,-114.254542145,34.149922728,-112.364731007,32.5855562323,-112.364731007,32.5855562323,-114.254542145,LC08_CU_006013_20200301_20200316_C01_V01,LC08_CU_006013_20200301_C01_V01
LC08_CU_006014_20200301_20200316_C01_V01,2020/03/01,CU,6,14,2020/03/16,73.837,2.2038,0,2.8605,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LC08_CU_006014_20200301_20200316_C01_V01,LC08_CU_006014_20200301_C01_V01
LC08_CU_007013_20200301_20200316_C01_V01,2020/03/01,CU,7,13,2020/03/16,0.6354,0.3549,0.0001,29.672,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LC08_CU_007013_20200301_20200316_C01_V01,LC08_CU_007013_20200301_C01_V01
LC08_CU_007014_20200301_20200316_C01_V01,2020/03/01,CU,7,14,2020/03/16,63.0761,5.8836,0,71.6197,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20200301_20200316_C01_V01,LC08_CU_007014_20200301_C01_V01
LE07_CU_006014_20200302_20200330_C01_V01,2020/03/02,CU,6,14,2020/03/30,57.8687,6.6018,0.0001,92.6004,LANDSAT_7,ETM,1,WGS84,AEA,METERS,01,01,32°49'37.21"N,113°56'52.08"W,32°49'37.21"N,112°05'35.21"W,32°49'37.21"N,113°56'52.08"W,31°15'45.43"N,113°56'52.08"W,32.82700187,-113.947800128,32.82700187,-112.093112741,31.2626188144,-112.093112741,31.2626188144,-113.947800128,LE07_CU_006014_20200302_20200330_C01_V01,LE07_CU_006014_20200302_C01_V01
LE07_CU_007013_20200302_20200330_C01_V01,2020/03/02,CU,7,13,2020/03/30,56.1964,9.1403,0.055,45.6231,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,34°22'20.95"N,112°38'44.09"W,34°22'20.95"N,110°46'20.77"W,34°22'20.95"N,112°38'44.09"W,32°49'37.21"N,112°38'44.09"W,34.3724856261,-112.64557985,34.3724856261,-110.772436306,32.82700187,-110.772436306,32.82700187,-112.64557985,LE07_CU_007013_20200302_20200330_C01_V01,LE07_CU_007013_20200302_C01_V01
LE07_CU_007014_20200302_20200330_C01_V01,2020/03/02,CU,7,14,2020/03/30,20.5315,7.4164,0.0022,19.3051,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LE07_CU_007014_20200302_20200330_C01_V01,LE07_CU_007014_20200302_C01_V01
LC08_CU_007014_20200303_20200315_C01_V01,2020/03/03,CU,7,14,2020/03/15,96.5325,1.6152,0,94.3107,LANDSAT_8,OLI/TIRS,1,WGS84,AEA,METERS,01,01,33°02'46.45"N,112°21'53.03"W,33°02'46.45"N,110°31'34.91"W,33°02'46.45"N,112°21'53.03"W,31°30'02.38"N,112°21'53.03"W,33.0462349501,-112.364731007,33.0462349501,-110.52636342,31.5006617653,-110.52636342,31.5006617653,-112.364731007,LC08_CU_007014_20200303_20200315_C01_V01,LC08_CU_007014_20200303_C01_V01
